diagcode,ccs,ccs43_text,label,ccs_label
N738,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N739,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N740,41,tuberculosis,137,tuberculosis
N741,41,tuberculosis,137,tuberculosis
N742,22,HIV and other infections,75,"hepatitis, viral infection, other infections; including parasitic, sexually transmitted infections (not hiv or hepatitis), immunizations and screening for infectious disease"
N743,22,HIV and other infections,75,"hepatitis, viral infection, other infections; including parasitic, sexually transmitted infections (not hiv or hepatitis), immunizations and screening for infectious disease"
N744,22,HIV and other infections,75,"hepatitis, viral infection, other infections; including parasitic, sexually transmitted infections (not hiv or hepatitis), immunizations and screening for infectious disease"
N748,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N750,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N751,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N758,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N759,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N760,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N761,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N762,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N763,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N764,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N765,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N766,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N768,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N770,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N771,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N778,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N800,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N801,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N802,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N803,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N804,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N805,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N806,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N808,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N809,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N810,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N811,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N812,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N813,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N814,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N815,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N816,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N818,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N819,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N820,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N821,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N822,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N823,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N824,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N825,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N828,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
N829,42,genitourinary disorders,139,"inflammatory diseases of female pelvic organs, endometriosis, prolapse of female genital organs, menstrual disorders, ovarian cyst, menopausal disorders, other female genital disorders"
